[815/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:101  	lastexch:80  	cond:0
[816/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:170  	lastexch:80  	cond:0
[819/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:30  	lastexch:68  	cond:37
[826/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:28  	lastexch:68  	cond:37
[828/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:14  	lastexch:68  	cond:37
[833/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:400  	lastexch:80  	cond:0
[834/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:913  	lastexch:80  	cond:0
[835/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:133  	lastexch:84  	cond:0
[836/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:867  	lastexch:84  	cond:0
[837/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:133  	lastexch:84  	cond:0
[840/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:42  	lastexch:68  	cond:37
[841/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:1  	lastexch:68  	cond:37
[842/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:264  	lastexch:68  	cond:0
[843/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:840  	lastexch:68  	cond:0
[844/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:23  	lastexch:68  	cond:37
[845/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:132  	lastexch:68  	cond:0
[846/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:4  	lastexch:68  	cond:37
[848/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:290  	lastexch:68  	cond:0
[860/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:70  	lastexch:68  	cond:37
[861/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:9  	lastexch:68  	cond:37
[862/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:20  	lastexch:68  	cond:37
[863/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:150  	lastexch:68  	cond:0
[864/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:105  	lastexch:68  	cond:0
[865/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:300  	lastexch:68  	cond:0
[866/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:155  	lastexch:68  	cond:0
[871/100000] [12/1/2014 9:30:0] TRADE   	[last:206.44  	lastsize:129  	lastexch:80  	cond:0
[872/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:300  	lastexch:68  	cond:0
[873/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:28  	lastexch:68  	cond:37
[875/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:80  	lastexch:68  	cond:37
[876/100000] [12/1/2014 9:30:0] TRADE   	[last:206.44  	lastsize:102  	lastexch:80  	cond:0
[882/100000] [12/1/2014 9:30:0] TRADE   	[last:206.44  	lastsize:100  	lastexch:80  	cond:0
[883/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:180  	lastexch:68  	cond:0
[884/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:32  	lastexch:68  	cond:37
[887/100000] [12/1/2014 9:30:0] TRADE   	[last:206.44  	lastsize:100  	lastexch:68  	cond:0
[888/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:30  	lastexch:68  	cond:37
[891/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:29  	lastexch:68  	cond:37
[893/100000] [12/1/2014 9:30:0] TRADE   	[last:206.38  	lastsize:500  	lastexch:68  	cond:0
[895/100000] [12/1/2014 9:30:0] TRADE   	[last:206.43  	lastsize:200  	lastexch:80  	cond:0
